instructions_key.keys,instructions_key.rt,key_resp.keys,key_resp.corr,key_resp.rt,break_key.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tar_ori,tar_pos,tar_pos_type,participant,group,screen height (cm),date,expName,psychopyVersion,OS,frameRate,break_key.rt,key_pq1.keys,key_pq1.rt,key_pq2.keys,key_pq2.rt,finish_key.keys,finish_key.rt
space,14.18144,f,1,2.098315,,0,0,0,0,1,1,2,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.687845,,0,1,1,1,1,0,3,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,2.247615,,0,2,2,2,1,0,0,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.25403,,0,3,3,3,1,1,7,1,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.48298,,0,4,4,4,1,0,0,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.79041,,0,5,5,5,1,0,1,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,2.06889,,0,6,6,6,1,1,2,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,2.814945,,0,7,7,7,1,1,3,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.882115,,0,8,8,8,1,0,4,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.884355,,0,9,9,9,1,0,1,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.032975,,0,10,10,10,1,1,2,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.82188,,0,11,11,11,1,1,1,1,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.119015,,0,12,12,12,1,1,7,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.2908,,0,13,13,13,1,0,0,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.92354,,0,14,14,14,1,0,1,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.52154,,0,15,15,15,1,1,2,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.90215,,0,16,16,16,1,1,6,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.241825,,0,17,17,17,1,0,7,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,0.891035,,0,18,18,18,1,0,7,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.28175,,0,19,19,19,1,1,0,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.632885,,0,20,20,20,1,0,1,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.816735,,0,21,21,21,1,1,2,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.675625,,0,22,22,22,1,1,3,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,j,1,1.232565,,0,23,23,23,1,0,0,0,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.500285,,0,24,24,24,1,1,1,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,1,1.435585,,0,25,25,25,1,1,2,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
,,f,0,1.33468,,0,26,26,26,1,0,3,2,A_11_FT,11,18,2021-02-08_17h59.17.461,dyntargetnodist,2020.1.2,Win32,60,,,,,,,
