tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,68.94103319999988,176.58744520000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,0,2,6,1,1,1,1,0,0,0,0,,,,,176.58744520000005,None,245.6719612999999,None,f,1,1.8416147000000365,246.56619250000006,None,246.56619250000006,None,248.4358234,None,None,248.93011252999997,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
1,2,1,5,1,3,1,0,0,1,1,1,,,,,,,248.93018799999993,None,j,1,1.3903488999999354,249.9294857000001,None,249.9294857000001,None,251.34120689999997,None,None,251.84690263000005,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,7,1,5,1,1,0,0,0,2,2,2,,,,,,,251.84688390000008,None,f,1,1.7696035999999822,252.8462522000001,None,252.8462522000001,None,254.63417289999995,None,None,255.13962073000005,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
1,0,2,1,1,1,0,1,0,3,3,3,,,,,,,255.14006039999992,None,j,1,2.0292601000001014,256.13937010000006,None,256.13937010000006,None,258.186186,None,None,258.69189023,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,7,2,2,1,2,1,0,0,4,4,4,,,,,,,258.69154149999997,None,f,1,1.7402122000000873,259.6916149,None,259.6916149,None,261.44364770000004,None,None,261.94931942999995,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,0,2,1,1,3,0,1,0,5,5,5,,,,,,,261.94937960000004,None,f,1,1.0913920999998936,262.9490655999999,None,262.9490655999999,None,264.05520579999995,None,None,264.56050453,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
1,2,2,0,2,3,0,0,0,6,6,6,,,,,,,264.56034740000007,None,j,1,1.7593297999999322,265.5605022000001,None,265.5605022000001,None,267.33636820000004,None,None,267.84204422999994,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
1,5,1,7,1,3,1,1,0,7,7,7,,,,,,,267.8421328999999,None,j,1,2.2225045000000136,268.8413944,None,268.8413944,None,271.07641249999995,None,None,271.5820817299999,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,1,1,0,1,2,0,0,0,8,8,8,,,,,,,271.58197860000007,None,f,1,1.522531600000093,272.5814395000001,None,272.5814395000001,None,274.1221461000001,None,None,274.62783353,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,4,2,2,1,1,1,0,0,9,9,9,,,,,,,274.6278738,None,f,1,2.3642633999997997,275.6275690000001,None,275.6275690000001,None,278.00332130000004,None,None,278.50907472999995,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,6,2,1,1,3,0,0,0,10,10,10,,,,,,,278.50937880000004,None,f,1,2.6589743000001818,279.50884039999994,None,279.50884039999994,None,282.17898249999996,None,None,282.68460472999993,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
1,6,1,0,1,3,0,0,0,11,11,11,,,,,,,282.68464589999996,None,j,1,1.4758641999999327,283.6839592,None,283.6839592,None,285.17762260000006,None,None,285.68329933000007,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
2,6,1,1,1,2,0,0,0,12,12,12,,,,,,,285.68372609999994,None,f,1,1.1647754000000532,286.6830476000001,None,286.6830476000001,None,287.85954449999997,None,None,288.36529863,None,,,,,,,,,,,,,,,,,,,,B_21_KJ,21,29,M,2021_Jun_02_1159,dyndist,2020.2.10,85.02786788372762,
