tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,21.477669099999957,42.77338799999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
1,5,1,7,1,1,0,1,0,0,0,0,,,,,42.77338799999984,None,64.41504709999981,None,f,0,0.5656574999998156,65.28536829999985,None,65.28536829999985,None,65.87382699999989,None,None,66.36773391999989,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,2,1,0,1,3,1,1,0,1,1,1,,,,,,,66.36763259999998,None,f,1,0.8083735000000161,67.37930149999988,None,67.37930149999988,None,68.2142230999998,None,None,68.70812972000002,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,4,2,1,1,3,1,1,0,2,2,2,,,,,,,68.70786869999984,None,f,1,0.8154458999999861,69.70763809999994,None,69.70763809999994,None,70.54298389999985,None,None,71.0483465199998,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,4,2,2,1,3,0,0,0,3,3,3,,,,,,,71.04883729999983,None,f,1,0.45868289999998524,72.04838829999994,None,72.04838829999994,None,72.51883879999991,None,None,73.02452952000002,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
1,0,1,3,1,3,0,0,0,4,4,4,,,,,,,73.02457349999986,None,j,1,0.4193816000001789,74.0243281999999,None,74.0243281999999,None,74.45945059999985,None,None,74.9648003199998,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,3,2,4,1,3,0,1,0,5,5,5,,,,,,,74.96515609999983,None,f,1,0.47895820000007916,75.96485089999987,None,75.96485089999987,None,76.45881839999993,None,None,76.96450831999985,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
1,1,2,5,1,3,0,0,0,6,6,6,,,,,,,76.96424179999985,None,j,1,0.5426712000000862,77.96439469999996,None,77.96439469999996,None,78.52878659999988,None,None,79.03448031999986,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,7,1,4,1,2,0,0,0,7,7,7,,,,,,,79.03450879999991,None,j,0,0.5531866000001173,80.03390029999991,None,80.03390029999991,None,80.59874599999989,None,None,81.1041163199998,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,4,2,5,1,3,0,1,0,8,8,8,,,,,,,81.10447499999987,None,f,1,0.6755561999998463,82.10424499999999,None,82.10424499999999,None,82.7981476,None,None,83.30384001999985,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
1,2,2,6,1,3,1,0,0,9,9,9,,,,,,,83.30388349999998,None,j,1,0.4115128000000823,84.30358669999987,None,84.30358669999987,None,84.72699249999982,None,None,85.23265092,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,1,2,7,1,3,1,1,0,10,10,10,,,,,,,85.23264219999987,None,f,1,0.6586727999999766,86.23240129999999,None,86.23240129999999,None,86.90243009999995,None,None,87.40841761999994,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
2,1,1,0,1,3,0,0,0,11,11,11,,,,,,,87.40846509999983,None,j,0,0.5149501999999302,88.40815459999999,None,88.40815459999999,None,88.93740129999992,None,None,89.44278321999994,None,,,,,,,,,,,,,,,,,,,,B_15_CB,15,27,F,2021_Jun_04_1303,dyndist,2020.2.10,85.00264358211886,
