tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,55.3320234,37.19709799999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
2,3,2,1,1,1,0,0,0,0,0,0,,,,,37.19709799999998,None,92.68588119999998,None,f,1,2.01744579999999,93.5683387,None,93.5683387,None,95.6147746,None,None,96.12046769999999,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,7,2,2,1,3,0,1,0,1,1,1,,,,,,,96.12057869999998,None,j,1,0.8488356999999951,97.12025989999998,None,97.12025989999998,None,97.99060609999998,None,None,98.49621149999997,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,6,2,2,1,1,0,1,0,2,2,2,,,,,,,98.49585679999998,None,j,1,1.0498216999999954,99.49601429999998,None,99.49601429999998,None,100.56620849999999,None,None,101.07156289999999,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,6,1,3,1,3,1,0,0,3,3,3,,,,,,,101.07154269999998,None,j,1,0.6501228999999853,102.0717349,None,102.0717349,None,102.74200879999998,None,None,103.2477,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,5,1,4,1,3,1,0,0,4,4,4,,,,,,,103.24773349999998,None,j,1,1.0982331000000158,104.247569,None,104.247569,None,105.36478509999998,None,None,105.87042289999998,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,7,1,4,1,1,0,0,0,5,5,5,,,,,,,105.87045029999999,None,j,1,2.586848500000002,106.87021059999998,None,106.87021059999998,None,109.46941939999999,None,None,109.97465149999998,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
2,0,2,5,1,3,0,0,0,6,6,6,,,,,,,109.975079,None,f,1,1.1388362000000143,110.9748343,None,110.9748343,None,112.1274297,None,None,112.63305379999998,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
2,3,1,6,1,3,1,0,0,7,7,7,,,,,,,112.63311439999998,None,f,1,3.104194000000007,113.63283849999999,None,113.63283849999999,None,116.7494754,None,None,117.25514449999999,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,5,1,7,2,3,0,1,0,8,8,8,,,,,,,117.2552092,None,j,1,1.5541444000000126,118.25488909999999,None,118.25488909999999,None,119.8309376,None,None,120.33621009999997,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
2,2,2,6,1,2,0,1,0,9,9,9,,,,,,,120.3362209,None,f,1,3.497374399999984,121.33630069999998,None,121.33630069999998,None,124.85285719999999,None,None,125.35847449999999,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
1,5,2,7,2,3,1,0,0,10,10,10,,,,,,,125.3585832,None,j,1,1.8991962999999998,126.35790639999999,None,126.35790639999999,None,128.2749612,None,None,128.78103270000003,None,,,,,,,,,,,,,,,,,,,,B_07_AJ,7,26,M,2021_Jun_11_1041,dyndist,2020.2.10,85.01536227595372,
