tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,22.92810589999999,55.0165017999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
1,0,2,2,1,1,0,0,0,0,0,0,,,,,55.0165017999999,None,78.10103389999995,None,j,1,2.1930394999999407,78.9835306,None,78.9835306,None,81.20637299999999,None,None,81.71209129999995,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
2,7,2,3,1,2,0,0,0,1,1,1,,,,,,,81.71170749999999,None,f,1,1.0578530000000228,82.7114047,None,82.7114047,None,83.7821199,None,None,84.28773759999997,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
1,1,2,2,1,3,0,1,0,2,2,2,,,,,,,84.28776999999991,None,j,1,1.5861078000000361,85.2870926999999,None,85.2870926999999,None,86.88660889999994,None,None,87.39228779999992,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
1,2,2,1,1,3,1,1,0,3,3,3,,,,,,,87.39271120000001,None,f,0,0.8971278000000211,88.3920288999999,None,88.3920288999999,None,89.3093983,None,None,89.8150735,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
2,1,1,0,1,3,0,1,0,4,4,4,,,,,,,89.81551149999996,None,f,1,1.0982854000000088,90.81482889999995,None,90.81482889999995,None,91.93111019999992,None,None,92.43805010000001,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
1,3,2,7,1,3,1,1,0,5,5,5,,,,,,,92.4382574,None,j,1,0.9549251000000822,93.43763709999996,None,93.43763709999996,None,94.4137285999999,None,None,94.91978279999996,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
2,7,2,6,1,3,1,0,0,6,6,6,,,,,,,94.91977759999997,None,f,1,1.625411799999938,95.91916319999996,None,95.91916319999996,None,97.56611579999992,None,None,98.07177179999992,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
2,7,1,5,2,3,1,1,0,7,7,7,,,,,,,98.07187449999992,None,f,1,1.0653040000000829,99.07153229999994,None,99.07153229999994,None,100.15355119999992,None,None,100.65884639999997,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
2,3,1,4,1,3,0,0,0,8,8,8,,,,,,,100.65933169999994,None,f,1,1.1655187999999725,101.6590478999999,None,101.6590478999999,None,102.8350931,None,None,103.34078050000001,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
1,6,1,3,1,3,0,1,0,9,9,9,,,,,,,103.34082479999995,None,j,1,1.572578099999987,104.34059419999994,None,104.34059419999994,None,105.92811999999992,None,None,106.4339581,None,,,,,,,,,,,,,,,,,,,,B_09_MK,9,23,F,2021_Jun_10_1830,dyndist,2020.2.10,85.02367484224983,
