tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,40.41131850000011,320.35870639999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,2,1,1,1,1,0,1,0,0,0,0,,,,,320.35870639999985,None,360.9288267000002,None,f,1,1.3266779000000497,361.81131400000004,None,361.81131400000004,None,363.16383510000014,None,None,363.6695120299999,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,1,2,0,1,3,0,1,0,1,1,1,,,,,,,363.6691672000002,None,f,1,0.9491738000001533,364.6688610000001,None,364.6688610000001,None,365.6335932000002,None,None,366.1389538300003,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,4,1,7,1,3,1,0,0,2,2,2,,,,,,,366.1393908,None,j,0,0.6398997999999665,367.13870399999996,None,367.13870399999996,None,367.7973313000002,None,None,368.3030026300001,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,1,2,6,1,3,0,1,0,3,3,3,,,,,,,368.30320949999987,None,f,1,0.6038527000000613,369.30274569999983,None,369.30274569999983,None,369.9264779,None,None,370.4321450300002,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
1,7,2,5,2,3,1,0,0,4,4,4,,,,,,,370.43222190000006,None,j,1,0.5903213999999934,371.44366880000007,None,371.44366880000007,None,372.05544550000013,None,None,372.5609274300003,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
1,2,1,3,1,1,0,1,0,5,5,5,,,,,,,372.5609760000002,None,f,0,0.8897057999997742,373.5602788000001,None,373.5602788000001,None,374.4662616999999,None,None,374.97195502999995,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,0,1,2,1,3,1,0,0,6,6,6,,,,,,,374.9719344,None,f,1,0.9589653000002727,375.97175419999985,None,375.97175419999985,None,376.9596375000001,None,None,377.4535539300003,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
1,5,2,1,1,3,1,1,0,7,7,7,,,,,,,377.453211,None,f,0,1.0537073999998938,378.4529093000001,None,378.4529093000001,None,379.5353098999999,None,None,380.0292347299999,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,6,1,0,1,3,0,1,0,8,8,8,,,,,,,380.0292878,None,f,1,1.965404000000035,381.02859720000015,None,381.02859720000015,None,383.00495060000003,None,None,383.51054213000026,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,0,1,7,1,3,0,0,0,9,9,9,,,,,,,383.51057249999985,None,f,1,0.852185599999757,384.5103346000001,None,384.5103346000001,None,385.38067349999983,None,None,385.88628463000015,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
1,3,2,6,1,3,1,0,0,10,10,10,,,,,,,385.88634349999984,None,j,1,0.9926123000000189,386.8973956,None,386.8973956,None,387.90924440000026,None,None,388.4149111300001,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
1,0,1,5,1,3,0,0,0,11,11,11,,,,,,,388.4149671,None,j,1,0.8283059000000321,389.4142734000002,None,389.4142734000002,None,390.2615399000001,None,None,390.7671490300002,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,0,2,4,1,3,0,1,0,12,12,12,,,,,,,390.7672649000001,None,f,1,0.6355223000000478,391.7665049000002,None,391.7665049000002,None,392.41381839999985,None,None,392.91944442999994,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
2,1,2,3,1,3,1,1,0,13,13,13,,,,,,,392.91909510000005,None,f,1,0.6914598000003025,393.9192462000001,None,393.9192462000001,None,394.6249050000001,None,None,395.13052683000006,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
1,1,1,2,1,3,1,1,0,14,14,14,,,,,,,395.1305787000001,None,j,1,0.7996968000002198,396.1303324999999,None,396.1303324999999,None,396.94185800000014,None,None,397.44746573000003,None,,,,,,,,,,,,,,,,,,,,B_13_CYC,13,24,F,2021_Jun_07_1511,dyndist,2020.2.10,85.02577131096506,
