tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,132.9443655,97.50444809999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
1,1,2,7,1,1,1,0,0,0,0,0,,,,,97.50444809999996,None,230.6213314,None,j,1,0.8768102999999883,231.4919829,None,231.4919829,None,232.3976474,None,None,232.89118538999998,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
2,2,2,6,1,3,0,1,0,1,1,1,,,,,,,232.89161219999997,None,f,1,0.7822258999999576,233.8913151,None,233.8913151,None,234.69106739999998,None,None,235.19636788999998,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
1,7,1,6,2,1,1,1,0,2,2,2,,,,,,,235.1968001,None,j,1,0.7968508000000156,236.19658179999996,None,236.19658179999996,None,237.0076412,None,None,237.51332299,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
2,4,2,7,1,2,0,1,0,3,3,3,,,,,,,237.513747,None,f,1,1.3120825999999965,238.51350749999997,None,238.51350749999997,None,239.8424591,None,None,240.34814009000002,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
2,5,2,6,1,3,0,1,0,4,4,4,,,,,,,240.34812739999998,None,f,1,0.9255689999999959,241.3478916,None,241.3478916,None,242.28876969999996,None,None,242.79446709,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
1,5,1,0,3,1,0,0,0,5,5,5,,,,,,,242.7945137,None,j,1,0.6871798999999896,243.794275,None,243.794275,None,244.4998724,None,None,245.00556018999998,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
1,4,1,7,1,3,0,1,0,6,6,6,,,,,,,245.0052186,None,j,1,0.7638867000000005,246.0053642,None,246.0053642,None,246.7816854,None,None,247.28682829000002,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
1,7,1,6,1,3,1,1,0,7,7,7,,,,,,,247.28726529999997,None,j,1,0.6424837000000139,248.28702229999996,None,248.28702229999996,None,248.94558329999998,None,None,249.45128359,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
1,0,2,5,1,3,1,1,0,8,8,8,,,,,,,249.45132829999997,None,j,1,0.5264607999999953,250.45101329999997,None,250.45101329999997,None,250.99164269999997,None,None,251.49771558999998,None,,,,,,,,,,,,,,,,,,,,B_18_AL,18,29,F,2021_Jun_04_0907,dyndist,2020.2.10,85.02287965693235,
