tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,finish_text.started,finish_text.stopped,finish_key.keys,finish_key.rt,finish_key.started,finish_key.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,space,3.5441975000003367,37.89617799999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,5,2,4,1,1,0,1,0,0,0,0,,,,,37.89617799999996,None,41.54908820000037,None,j,1,4.237482300000011,42.46683639999992,None,42.46683639999992,None,46.736140400000295,None,None,47.23010294999976,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,6,1,3,1,3,1,0,0,1,1,1,,,,,,,47.230149699999856,None,j,1,0.8430085999998482,48.229405199999746,None,48.229405199999746,None,49.08842079999977,None,None,49.59369714999984,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,5,2,2,1,3,0,0,0,2,2,2,,,,,,,49.593704799999614,None,j,1,1.0059083000005558,50.593848499999694,None,50.593848499999694,None,51.61700310000015,None,None,52.12277444999954,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,0,2,1,1,3,0,0,0,3,3,3,,,,,,,52.12272269999994,None,j,1,0.7498889999997118,53.122419000000264,None,53.122419000000264,None,53.88689410000006,None,None,54.39267254999986,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,3,2,0,1,3,0,0,0,4,4,4,,,,,,,54.39272449999953,None,j,1,0.5757464000007531,55.39231689999997,None,55.39231689999997,None,55.980372299999544,None,None,56.48611294999982,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,6,1,7,1,3,1,0,0,5,5,5,,,,,,,56.48616589999983,None,j,1,0.6425938000002134,57.485793199999534,None,57.485793199999534,None,58.14442619999954,None,None,58.65016024999959,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,3,1,6,1,3,0,0,0,6,6,6,,,,,,,58.650154299999485,None,j,0,0.6223030999999537,59.64999540000008,None,59.64999540000008,None,60.28501959999994,None,None,60.79068884999951,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,1,1,7,1,2,1,0,0,7,7,7,,,,,,,60.79080139999951,None,f,1,0.6419371000001775,61.79044030000023,None,61.79044030000023,None,62.448999999999614,None,None,62.95472184999953,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,5,2,6,1,3,0,1,0,8,8,8,,,,,,,62.95471650000036,None,f,1,0.7654529999999795,63.95428059999995,None,63.95428059999995,None,64.73073199999999,None,None,65.23600275000017,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,4,1,7,1,2,0,1,0,9,9,9,,,,,,,65.23604410000007,None,j,1,0.6281948999994711,66.23614300000008,None,66.23614300000008,None,66.88301179999962,None,None,67.38867894999957,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,1,1,6,1,3,0,1,0,10,10,10,,,,,,,67.38868189999994,None,j,1,0.6082433999999921,68.40014559999963,None,68.40014559999963,None,69.02367570000024,None,None,69.52920835000013,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,3,2,5,1,3,1,0,0,11,11,11,,,,,,,69.52932909999981,None,j,1,1.471219199999723,70.52850760000001,None,70.52850760000001,None,72.01095749999968,None,None,72.51653744999957,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,3,1,4,1,3,0,1,0,12,12,12,,,,,,,72.51614400000017,None,f,1,0.692212599999948,73.51622320000024,None,73.51622320000024,None,74.22196230000009,None,None,74.72762734999951,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,7,2,3,1,3,1,1,0,13,13,13,,,,,,,74.72767599999952,None,j,1,0.6890561000000162,75.72738079999999,None,75.72738079999999,None,76.43305229999987,None,None,76.93871954999967,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,1,2,2,1,3,1,1,0,14,14,14,,,,,,,76.93873090000034,None,j,1,0.6539035999994667,77.93848230000003,None,77.93848230000003,None,78.60886049999954,None,None,79.11471534999991,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,7,2,1,1,3,0,0,0,15,15,15,,,,,,,79.11458029999994,None,j,1,0.5414521000002424,80.1142850999995,None,80.1142850999995,None,80.66699869999957,None,None,81.17273004999997,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,6,1,4,1,1,1,1,0,16,16,16,,,,,,,81.17234139999982,None,f,1,0.5959130000001096,82.17241869999998,None,82.17241869999998,None,82.78399509999963,None,None,83.28975494999968,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,7,1,3,1,3,0,0,0,17,17,17,,,,,,,83.28973320000023,None,j,0,0.7667289999999412,84.28903530000025,None,84.28903530000025,None,85.07742169999983,None,None,85.58313994999962,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,6,1,2,1,3,0,0,0,18,18,18,,,,,,,85.58315539999967,None,j,1,0.5856567999999243,86.58284559999993,None,86.58284559999993,None,87.18272609999985,None,None,87.68839185000006,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,5,1,1,1,3,1,0,0,19,19,19,,,,,,,87.68851639999957,None,f,1,0.5602254000004905,88.68814999999995,None,88.68814999999995,None,89.26438380000036,None,None,89.77011464999968,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,7,1,0,1,3,0,1,0,20,20,20,,,,,,,89.77011459999994,None,j,1,0.6703579000004538,90.76942320000035,None,90.76942320000035,None,91.45201980000002,None,None,91.95768764999984,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
1,0,2,7,1,3,0,0,0,21,21,21,,,,,,,91.95768990000033,None,j,1,1.2988921999995,92.95748679999997,None,92.95748679999997,None,94.27423949999957,None,None,94.77999645000027,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,7,2,6,1,3,0,0,0,22,22,22,,,,,,,94.78035209999962,None,f,1,0.5243341000004875,95.78012260000014,None,95.78012260000014,None,96.32074959999954,None,None,96.82679944999954,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
2,2,1,5,1,3,1,1,0,23,23,23,,,,,,,96.8267823999995,None,f,1,1.0532247000001007,97.82655169999998,None,97.82655169999998,None,98.89636359999986,None,None,99.40208614999965,None,,,,,,,,,,,,,,,,,,,,B_10_RLW,10,37,F,2021_Jun_10_1131,dyndist,2020.2.10,85.01557910484856,
